url,name,rating,location,address,cuisines,cost_for_two,hours,facilities,phone_number_1,phone_number_2,phone_number_3,hours_int,hours_categorical,amount_cuisines,amount_facilities
https://www.zomato.com/jakarta/animo-bread-culture-fatmawati/info,Animo Bread Culture,4.4,Fatmawati,"Jl. Cipete 1 No. 6A, Fatmawati, Jakarta","Coffee,Bakery,Beverages",120000,Opens tomorrow at 7h,"Breakfast,Takeaway Available,Indoor Seating,Desserts and Bakes",+62217192681,,,7,Morning,3,4
https://www.zomato.com/jakarta/kintaro-sushi-1-senopati/info,Kintaro Sushi,4.6,Senopati,"Jl. Suryo No. 20, Senopati, Jakarta","Sushi,Japanese",200000,11h – 22h (Today),"Takeaway Available,Wifi,Valet Parking Available,Private Dining Area Available,Smoking Area,Indoor Seating,Table booking recommended",+622122773338,,,11,Morning,2,7
https://www.zomato.com/jakarta/cork-screw-country-club-senayan/info,Cork & Screw Country Club,4.1,Senayan,"Senayan National Golf Club - The Maj Senayan, Jl. Asia Afrika Pintu IX, Senayan, Jakarta","European,Grill,Asian",600000,Opens tomorrow at 11h,"Full Bar Available,Wifi,Live Entertainment,Valet Parking Available,Indoor Seating,Table booking recommended,Smoking Area,Vegetarian Friendly,Brunch,Nightlife,Corkage Fee Charged,Outdoor Seating",+62215706365,,,11,Morning,3,12
https://www.zomato.com/jakarta/farm-girl-2-thamrin/info,Farm.Girl,3.6,Thamrin,"Jl. Riau No. 4, Thamrin, Jakarta 10350","Western,Coffee,Bakery",250000,Opens tomorrow at 8h 30m,"Breakfast,Home Delivery,Takeaway Available,Beer,Indoor Seating,Table booking recommended",+6281316855076,,,8,Morning,3,6
https://www.zomato.com/jakarta/sec-bowl-by-rius-gajah-mada/info,Sec Bowl by Rius,4.1,Gajah Mada,"Jl. Tanah Sereal I No. 2, Gajah Mada, Jakarta",Asian,200000,10h – 22h (Today),Takeaway Only,+6282298931193,,,10,Morning,1,1
https://www.zomato.com/jakarta/biggies-bbq-fatmawati/info,BIGGIES BBQ,4.2,Fatmawati,"Jl. Cipete Raya, Blok A No. 16, Fatmawati, Jakarta",BBQ,150000,11h – 21h (Today),"Takeaway Available,Indoor Seating",+628111022980,,,11,Morning,1,2
https://www.zomato.com/jakarta/ai-ciak-makassar-restaurant-cengkareng/info,Ai Ciak Makassar Restaurant,,Cengkareng,"Jl. Taman Surya Boulevard Blok A3 No. 22, Cengkareng, Jakarta 11830",Makassar,200000,"10h – 14h 30m, 17h – 22h (Today)","Home Delivery,Takeaway Available,Indoor Seating,Self Service",+6287774024841,,,10,Morning,1,4
https://www.zomato.com/jakarta/bunga-rampai-menteng/info,Bunga Rampai,4.5,Menteng,"Jl. Teuku Cik Ditiro No. 35, Menteng, Jakarta",Indonesian,750000,11h – 23h (Today),"Takeaway Available,Wine and Beer,Indoor Seating,Table booking recommended,Kid Friendly,Luxury Dining,Wifi,Serves Cocktails,Private Dining Area Available",622131926224,622131926225,,11,Morning,1,9
https://www.zomato.com/jakarta/burger-bros-1-meruya/info,Burger Bros,2.0,Meruya,"Jl. Joglo Raya No. 9-3, Meruya, Jakarta",Burger,80000,10h – 22h (Today),"Home Delivery,Takeaway Available,Smoking Area",Not available for this place,,,10,Morning,1,3
https://www.zomato.com/jakarta/ramen-38-sanpachi-1-melawai/info,Ramen 38 Sanpachi,4.1,Melawai,"Jl. Melawai No. 189B, Melawai, Jakarta","Japanese,Ramen",150000,24 Hours (Today),"Takeaway Available,Beer,Indoor Seating,Wifi",+622172800268,,,24,,2,4
https://www.zomato.com/jakarta/bopet-mini-bendungan-hilir/info,Bopet Mini,4.4,Bendungan Hilir,"Jl. Bendungan Hilir Raya, Bendungan Hilir, Jakarta",Padang,80000,7h – 21h (Today),"Takeaway Available,Indoor Seating",+62215700282,,,7,Morning,1,2
https://www.zomato.com/jakarta/osteria-gia-scbd/info,Osteria GIA,4.7,SCBD,"Pacific Place Mall, Lantai Ground, Jl. Jenderal Sudirman, SCBD, Jakarta",Italian,500000,11h – 24h (Today),"Takeaway Available,Full Bar Available,Indoor Seating,Table booking recommended,Wifi,Vegan Options,Serves Cocktails,Smoking Area,Vegetarian Friendly,Valet Parking Available,Outdoor Seating",62215153300,6281513153300,,11,Morning,1,11
https://www.zomato.com/jakarta/mangiamo-buffet-italiano-e-pizzeria-serpong-utara-tangerang/info,Mangiamo Buffet Italiano e Pizzeria,,Serpong Utara,"Ruko The Springs, Jl. Springs Utara No.37, Serpong Utara, Tangerang",Italian,250000,11h – 22h (Today),"Wine,Table booking recommended,Vegan Options,Buffet,Indoor Seating,Wifi,Vegetarian Friendly,Group Meal",+622155681705,,,11,Morning,1,8
https://www.zomato.com/jakarta/container-kebab-by-baba-rafi-bintaro/info,Container Kebab by Baba Rafi,,Bintaro,"Jl. Bintaro Utama 9 No. 52, Bintaro, Jakarta","Kebab,Fast Food",80000,10h – 22h (Today),"Takeaway Available,Outdoor Seating",Not available for this place,,,10,Morning,2,2
https://www.zomato.com/jakarta/dailybox-pluit/info,Dailybox,4.1,Pluit,"Purindo Tower, Jl. Pluit Kencana No. 94 & 96, Pluit, Jakarta",Asian,120000,9h – 23h (Today),"Breakfast,Home Delivery,Takeaway Available,Wifi,Indoor Seating",+628131808898,,,9,Morning,1,5
https://www.zomato.com/jakarta/kashiwa-melawai/info,Kashiwa,4.3,Melawai,"Jl. Melawai 8 No. 2A, Melawai, Jakarta",Japanese,250000,17h 30m – 24h (Today),"Takeaway Available,Beer,Indoor Seating,Table booking recommended",+62217396063,,,17,Afternoon,1,4
https://www.zomato.com/jakarta/beatrice-quarters-tanjung-duren/info,Beatrice Quarters,4.4,Tanjung Duren,"Central Park, Lantai Lower Ground, Jl. Letjen S. Parman, Tanjung Duren, Jakarta","Japanese,Italian,Desserts",300000,10h – 22h (Today),"Takeaway Available,Indoor Seating,Wifi,Table booking recommended",+622129508766,,,10,Morning,3,4
https://www.zomato.com/jakarta/aeon-sushi-serpong-tangerang/info,AEON Sushi,4.4,Serpong,"AEON Mall, AEON BSD City Store, Lantai Ground, Jl. BSD Raya Utama, Serpong, Tangerang","Sushi,Japanese",80000,9h – 22h (Today),"Takeaway Available,Indoor Seating,Wifi",+622129168300,,,9,Morning,2,3
https://www.zomato.com/jakarta/warung-bambu-lulu-tanah-abang/info,Warung Bambu Lulu,3.5,Tanah Abang,"Jl. Kesehatan No. 32, Tanah Abang, Jakarta",Indonesian,120000,10h – 21h (Today),"Takeaway Available,Indoor Seating",+622122037706,,,10,Morning,1,2
https://www.zomato.com/jakarta/tata-cakery-pantai-indah-kapuk/info,Tata Cakery,3.8,Pantai Indah Kapuk,"Ruko Exclusive, Blok G No. 25, Bukit Golf Mediterania, Jl. Marina Indah Raya, Pantai Indah Kapuk","Bakery,Cafe,Coffee",150000,Opens tomorrow at 8h,"Breakfast,Indoor Seating,Wifi",+622122575041,,,8,Morning,3,3
https://www.zomato.com/jakarta/riung-gili-gili-bogor-timur/info,Riung Gili-Gili,4.0,Bogor Timur,"Jl. Raya Pajajaran No. 69, Bogor Timur, Bogor",Sunda,220000,10h – 21h (Today),"Home Delivery,Takeaway Available,Smoking Area,Outdoor Seating,Table booking recommended,Praying Room,Wifi,Indoor Seating",622518340111,6287870761071,,10,Morning,1,8
https://www.zomato.com/jakarta/ayam-bakar-nyak-babeh-1-meruya/info,Ayam Bakar Nyak Babeh,,Meruya,"Jl. Kembang Kerep No. 71A, Meruya, Jakarta",Indonesian,60000,10h – 22h (Today),"Takeaway Available,Indoor Seating",+6281934114565,,,10,Morning,1,2
https://www.zomato.com/jakarta/nasi-spesial-bu-nanik-tanjung-duren/info,Nasi Spesial Bu Nanik,,Tanjung Duren,"Warung Jajan Bu Nanik, Jl. Tanjung Duren Raya No. 63, Tanjung Duren, Jakarta",Indonesian,60000,10h – 22h (Today),"Takeaway Available,Indoor Seating",Not available for this place,,,10,Morning,1,2
https://www.zomato.com/jakarta/saladstop-gandaria/info,SaladStop!,3.1,Gandaria,"Gandaria City, Lantai Ground, Jl. Sultan Iskandar Muda, Gandaria, Jakarta",Healthy Food,250000,9h – 22h (Today),"Home Delivery,Takeaway Available,Wifi,Vegetarian Friendly,Indoor Seating,Self Service,Vegan Options",+622127088055,,,9,Morning,1,7
https://www.zomato.com/jakarta/d-cika-cakes-bakery-bekasi-timur-bekasi/info,D' Cika Cakes & Bakery,3.7,Bekasi Timur,"Jl. Ir. H. Juanda, No. 16, Bekasi Timur, Bekasi",Bakery,60000,6h – 22h (Today),"Takeaway Available,Desserts and Bakes,Indoor Seating",+622188358388,,,6,Morning,1,3
https://www.zomato.com/jakarta/sate-ayam-kambing-rspp-cilandak/info,Sate Ayam Kambing  RSPP,,Cilandak,"Ampera Garden, Jl. Ampera Raya No. 199, Cilandak, Jakarta","Satay,Street Food,Jawa",80000,10h – 22h (Today),"Takeaway Available,Indoor Seating",+6287878910291,,,10,Morning,3,2
https://www.zomato.com/jakarta/gopek-house-senayan/info,Gopek House,,Senayan,"Jl. Pakubuwono VI No. 6, Senayan","Peranakan,Indonesian",250000,10h – 22h (Today),"Takeaway Available,Indoor Seating,Table booking recommended,Wifi",+622127088081,,,10,Morning,2,4
https://www.zomato.com/jakarta/jilie-cake-bakery-meruya/info,Jilie Cake & Bakery,,Meruya,"Jl. Haji Lebar N. 6D, Meruya, Jakarta",Bakery,50000,7h – 21h 30m (Today),"Takeaway Only,Desserts and Bakes",+62215872347,,,7,Morning,1,2
https://www.zomato.com/jakarta/bube-drinks-meruya/info,Bube Drinks,2.0,Meruya,"Jl. Raya Pos Pengumben No. 21A, Meruya, Jakarta","Bubble Tea,Beverages",50000,10h – 22h (Today),"Takeaway Available,Indoor Seating",+628118083040,,,10,Morning,2,2
https://www.zomato.com/jakarta/hotroe-bintaro/info,Hotroe,,Bintaro,"Pasar Modern Bintaro, Blok TB No. 19, Jl. Jenderal Sudirman, Pondok Aren, Tangerang",Japanese,70000,18h – 22h (Today),"Takeaway Available,Outdoor Seating,Indoor Seating",+6281283907415,,,18,Afternoon,1,3
https://www.zomato.com/jakarta/nasi-akwang-muara-karang/info,Nasi Akwang,3.9,Muara Karang,"Jl. Muara Karang Raya No.121, Muara Karang, Jakarta",Chinese,200000,9h – 21h (Today),"Breakfast,Takeaway Available,Indoor Seating",+628996363700,,,9,Morning,1,3
https://www.zomato.com/jakarta/dago-restaurant-dharmawangsa/info,DaGo Restaurant,4.1,Dharmawangsa,"Jl. Panglima Polim Raya No. 61, Dharmawangsa, Jakarta 12160",Korean,350000,10h – 2h (Today),"Home Delivery,Takeaway Available,Beer,Live Entertainment,Indoor Seating,Table reservation required,Private Dining Area Available,Wifi,Table booking recommended,Praying Room,Smoking Area",622127518589,622127519569,,10,Morning,1,11
https://www.zomato.com/jakarta/flip-burger-kalibata/info,Flip Burger,3.4,Kalibata,"Kalibata City Square, Lantai Lower Ground, Jl. Kalibata Raya No. 1, Kalibata, Jakarta",Burger,120000,10h – 22h (Today),"Takeaway Available,Indoor Seating",Not available for this place,,,10,Morning,1,2
https://www.zomato.com/jakarta/fillmore-coffee-setiabudi/info,Fillmore Coffee,4.5,Setiabudi,"Suites@ Seven, Jl. H. Sidik No. 7, Setiabudi, Jakarta",Cafe,150000,8h – 21h (Today),"Breakfast,Takeaway Available,Wifi,Free Parking,Indoor Seating,Outdoor Seating,Smoking Area",+622157851751,,,8,Morning,1,7
https://www.zomato.com/jakarta/ketan-susu-jawara-1-penjaringan/info,Ketan Susu Jawara,,Penjaringan,"Jl. Terusan Bandengan, Penjaringan, Jakarta","Street Food,Indonesian",60000,15h – 2h (Today),"Takeaway Available,Indoor Seating",+6281289298379,,,15,Afternoon,2,2
https://www.zomato.com/jakarta/brickfields-restaurant-kebon-jeruk/info,Brickfields Restaurant,2.0,Kebon Jeruk,"MNC Studios Tower 1, Lantai 2, Jl. Raya Perjuangan 1, Kebon Jeruk, Jakarta","Indonesian,Italian",200000,11h – 22h (Today),"Takeaway Available,Smoking Area,Indoor Seating,Table booking recommended",+6282298981956,,,11,Morning,2,4
https://www.zomato.com/jakarta/nasi-ayam-bude-sari-kedoya/info,Nasi Ayam Bude Sari,,Kedoya,"Ruko Graha Arteri, Unit 36-37, Jl. Panjang No. 36, Kedoya, Jakarta",Jawa,60000,9h – 22h (Today),"Takeaway Available,Outdoor Seating,Smoking Area,Indoor Seating",Not available for this place,,,9,Morning,1,4
https://www.zomato.com/jakarta/tony-romas-thamrin/info,Tony Roma's,4.5,Thamrin,"UOB Plaza, Lantai Mezzanine, Jl. M. H. Thamrin No. 10, Thamrin, Jakarta 10230","Steak,Grill",750000,11h – 22h 30m (Today),"Wifi,Table booking recommended,Indoor Seating",+622130006723,,,11,Morning,2,3
https://www.zomato.com/jakarta/andatu-sentul-bogor/info,Andatu,,Sentul,"Ruko Plaza Niaga 1, Blok A No. 15, Jl. MH. Thamrin, Sentul City, Sentul, Bogor",Jawa,100000,8h – 21h (Today),"Breakfast,Takeaway Available,Indoor Seating,Smoking Area",+622187960953,,,8,Morning,1,4
https://www.zomato.com/jakarta/igakoe-cilandak/info,IGAKOE,,Cilandak,"The Veranda @ Cibis Nine Office, Lantai Ground, Jl. TB Simatupang, Cilandak, Jakarta",Indonesian,150000,10h – 22h (Today),"Takeaway Available,Indoor Seating,Table booking recommended,Wifi",+6281218208965,,,10,Morning,1,4
https://www.zomato.com/jakarta/bakmi-rudy-pondok-indah/info,Bakmi Rudy,,Pondok Indah,"Jl. H. Nawi Raya No. 42, Pondok Indah, Jakarta",Bakmi,100000,8h – 20h 30m (Today),"Home Delivery,Takeaway Available,Outdoor Seating,Smoking Area,Indoor Seating",+6282227108888,,,8,Morning,1,5
https://www.zomato.com/jakarta/verina-risoles-mangga-dua/info,Verina Risoles,,Mangga Dua,"ITC Mangga Dua, Jl. Mangga Dua Raya, Mangga Dua, Jakarta","Snacks,Indonesian",30000,10h – 21h 30m (Today),"Takeaway Available,Indoor Seating",Not available for this place,,,10,Morning,2,2
https://www.zomato.com/jakarta/kopi-bangflo-kedoya/info,Kopi Bangflo,,Kedoya,"Ranch Market, Jl. Pesanggrahan No. 2, Kedoya, Jakarta",Coffee,50000,10h – 22h (Today),"Takeaway Available,Indoor Seating",Not available for this place,,,10,Morning,1,2
https://www.zomato.com/jakarta/nasi-campur-afa-tambora/info,Nasi Campur Afa,4.0,Tambora,"Jl. Krendang Raya No. 18, Tambora, Jakarta",Chinese,150000,10h – 22h (Today),"Takeaway Available,Outdoor Seating,Indoor Seating",622163866658,6285103266058,,10,Morning,1,3
https://www.zomato.com/jakarta/kopi-nako-1-bogor-timur-bogor/info,Kopi Nako,4.1,Bogor Timur,"Jl. Pajajaran Indah V No. 7, Bogor Timur, Bogor","Coffee,Tea",100000,8h – 23h (Today),"Breakfast,Home Delivery,Takeaway Available,Indoor Seating,Smoking Area,Outdoor Seating,Wifi",+6281283341110,,,8,Morning,2,7
https://www.zomato.com/jakarta/akira-back-indonesia-setiabudi/info,Akira Back Indonesia,4.9,Setiabudi,"MD Place Bulding, Penthouse Level, Jl. Setiabudi Selatan No. 7, Setiabudi, Jakarta","Sushi,Japanese",900000,,"Full Bar Available,City View,Indoor Seating,Table booking recommended,Private Dining Area Available,Wifi,Luxury Dining,Smoking Area",622129040777,6285288877888,6285777788777.0,nan,,2,8
https://www.zomato.com/jakarta/sei-sapi-kana-kelapa-gading/info,Sei Sapi Kana,3.2,Kelapa Gading,"Jl. Raya Kelapa Hibrida Blok QH 12 No. 1, Kelapa Gading, Jakarta",Indonesian,80000,10h – 22h (Today),"Takeaway Available,Indoor Seating",+6288221932687,,,10,Morning,1,2
https://www.zomato.com/jakarta/goedkoop-bendungan-hilir/info,Goedkoop,4.3,Bendungan Hilir,"Jl. Bendungan Hilir Raya No. 62, Bendungan Hilir, Jakarta","Cafe,Coffee,Belanda",130000,10h – 22h (Today),"Takeaway Available,Indoor Seating,Wifi",+62215734430,,,10,Morning,3,3
https://www.zomato.com/jakarta/sop-djanda-medan-satria-bekasi/info,Sop Djanda,2.0,Medan Satria,"Jl. Jend. Sudirman No. 16, Medan Satria, Bekasi","Indonesian,Betawi,Sunda",50000,10h – 22h (Today),"Takeaway Available,Indoor Seating",Not available for this place,,,10,Morning,3,2
https://www.zomato.com/jakarta/burger-bangor-cengkareng/info,Burger Bangor,2.0,Cengkareng,"Ruko City Garden, Blok E No. 15, Jl. Kapuk Cengkareng, Cengkareng, Jakarta",Burger,70000,11h – 22h (Today),"Home Delivery,Takeaway Available,Wifi,Indoor Seating,Smoking Area",+6281289897555,,,11,Morning,1,5
https://www.zomato.com/jakarta/street-boba-bekasi-selatan-bekasi/info,Street Boba,2.0,Bekasi Selatan,"Rukan Grand Galaxy City, Blok RGA No. 20, Jl. Boulevard Raya Barat, Bekasi Selatan, Bekasi",Bubble Tea,55000,10h – 22h (Today),"Takeaway Available,Indoor Seating",Not available for this place,,,10,Morning,1,2
https://www.zomato.com/jakarta/honu-poké-matcha-bar-kemang/info,HONU Poké & Matcha Bar,4.8,Kemang,"Jl. Kemang Selatan Raya No. 125, Kemang, Jakarta","Japanese,Tea,Beverages,Healthy Food",220000,10h – 21h 30m (Today),"Home Delivery,Takeaway Available,Outdoor Seating,Smoking Area,Indoor Seating,Table booking recommended,Wifi",+622171793580,,,10,Morning,4,7
https://www.zomato.com/jakarta/hachi-hachi-bistro-1-tanjung-duren/info,Hachi Hachi Bistro,4.2,Tanjung Duren,"Central Park, Lantai Lower Ground, Jl. Letjen S. Parman, Tanjung Duren, Jakarta","Japanese,Sushi",350000,11h – 22h (Today),"Indoor Seating,Table booking recommended,Wifi",+622156985592,,,11,Morning,2,3
https://www.zomato.com/jakarta/gindaco-gandaria/info,Gindaco,3.8,Gandaria,"Jl. Sultan Iskandar Muda, Gandaria, Jakarta",Japanese,120000,10h – 22h (Today),"Takeaway Available,Indoor Seating",Not available for this place,,,10,Morning,1,2
https://www.zomato.com/jakarta/goola-x-gaaram-cimanggis-depok/info,Goola x Gaaram,,Cimanggis,"Jl. Akses UI, Cimanggis, Depok","Beverages,Street Food,Indonesian",120000,10h – 22h (Today),"Takeaway Available,Indoor Seating",Not available for this place,,,10,Morning,3,2
https://www.zomato.com/jakarta/spectrum-fairmont-jakarta-senayan/info,Spectrum - Fairmont Jakarta,4.2,Senayan,"Fairmont Jakarta, Jl. Asia Afrika No. 8, Senayan, Jakarta",Western,1300000,6h – 22h (Today),"Breakfast,Wine and Beer,Table booking recommended,Brunch,Wifi,Serves Cocktails,Luxury Dining,Indoor Seating,Buffet",+622129703333,,,6,Morning,1,9
https://www.zomato.com/jakarta/nasi-campur-yung-yung-99-tambora/info,Nasi Campur Yung Yung 99,3.9,Tambora,"Jl. Krendang Raya No. 11, Tambora, Jakarta",Chinese,120000,6h – 21h 30m (Today),"Breakfast,Home Delivery,Takeaway Available,Indoor Seating,Smoking Area,Self Service",+62216337136,,,6,Morning,1,6
https://www.zomato.com/jakarta/bebek-kaleyo-rawamangun/info,Bebek Kaleyo,3.6,Rawamangun,"Jl. Balai Pustaka Timur No. 45, Rawamangun, Jakarta",Jawa,120000,24h – 23h 30m (Today),"Takeaway Available,Indoor Seating,Praying Room,Smoking Area",+6281113700829,,,24,,1,4
https://www.zomato.com/jakarta/warung-sate-solo-pak-tri-serpong-tangerang/info,Warung Sate Solo Pak Tri,,Serpong,"Granada Square, Jl. Kencana Loka, Serpong, Tangerang","Jawa,Satay",80000,10h – 22h (Today),"Takeaway Available,Indoor Seating",+6281288110005,,,10,Morning,2,2
https://www.zomato.com/jakarta/eves-cafe-barber-pantai-indah-kapuk/info,EVE'S CAFE & BARBER,,Pantai Indah Kapuk,"Jalan Camar Indah 1 No. 5, Pantai Indah Kapuk, Jakarta","Burger,Indonesian",60000,9h – 21h (Today),"Takeaway Available,Free Parking,Indoor Seating,Outdoor Seating",+6287890930802,,,9,Morning,2,4
https://www.zomato.com/jakarta/barley-cilandak/info,Barley,,Cilandak,"Jl. Cilandak KKO No. 47, Cilandak, Jakarta",Bakery,100000,9h – 21h (Today),"Breakfast,Home Delivery,Takeaway Available,Desserts and Bakes",+622193197977,,,9,Morning,1,4
https://www.zomato.com/jakarta/waroeng-mantan-cilandak/info,Waroeng Mantan,,Cilandak,"Ampera Garden, Jl. Ampera Raya No. 199, Cilandak, Jakarta",Indonesian,80000,11h – 23h (Today),"Takeaway Available,Outdoor Seating,Indoor Seating",+622122785259,,,11,Morning,1,3
https://www.zomato.com/jakarta/jus-a-friend-cilandak/info,Jus A Friend,,Cilandak,"Jl. TB Simatupang No.Kav. 88, Cilandak, Jakarta",Juices,35000,Opens tomorrow at 7h,Takeaway Only,+6285692316515,,,7,Morning,1,1
https://www.zomato.com/jakarta/dapoer-dental-cimanggis-depok/info,Dapoer Dental,,Cimanggis,"Jl. RTM No. 3, Cimanggis, Depok",Indonesian,150000,10h – 21h (Today),"Takeaway Available,Indoor Seating",+6287763782164,,,10,Morning,1,2
https://www.zomato.com/jakarta/pasta-kangen-klender/info,Pasta Kangen,,Klender,"Jl. Raya Buaran, Blok L No. 3 dan 4, Klender, Jakarta","Italian,Indonesian,Coffee",50000,10h – 22h (Today),"Breakfast,Takeaway Available,Indoor Seating",+622128535715,,,10,Morning,3,3
https://www.zomato.com/jakarta/bakso-kumis-cilandak/info,Bakso Kumis,,Cilandak,"Ampera Garden, Jl. Ampera Raya No. 199, Cilandak, Jakarta","Bakmi,Bakso",60000,10h – 23h (Today),"Takeaway Available,Indoor Seating,Outdoor Seating",+622122785259,,,10,Morning,2,3
https://www.zomato.com/jakarta/mie-ayam-1-meruya/info,Mie Ayam,,Meruya,"Kampung Makan Joglo 21, Jl. Joglo Raya No. 21, Meruya, Jakarta",Bakmi,80000,10h – 22h (Today),"Takeaway Available,Indoor Seating,Outdoor Seating",Not available for this place,,,10,Morning,1,3
https://www.zomato.com/jakarta/soto-kaki-sapi-bogor-h-oping-gandaria/info,Soto Kaki Sapi Bogor H. Oping,,Gandaria,"Gandaria City, Lantai 2, Eat & Eat, Jl Sultan Iskandar Muda",Soto,80000,10h – 22h (Today),"Takeaway Available,Indoor Seating",Not available for this place,,,10,Morning,1,2
